loan_id,payment_id,actual_payment_date,actual_principal,actual_interest,actual_fees,actual_total_amount,write_off_amount,penalty_amount
LOAN_002,PAY_00020,2023-12-03,217.3913043478261,46.492360401313825,5.0,268.88366474913994,0.0,0.0
LOAN_002,PAY_00021,2023-11-25,217.3913043478261,46.492360401313825,5.0,268.88366474913994,0.0,0.0
LOAN_002,PAY_00022,2023-12-25,217.3913043478261,46.492360401313825,5.0,268.88366474913994,0.0,0.0
LOAN_002,PAY_00023,2024-01-24,217.3913043478261,46.492360401313825,5.0,268.88366474913994,0.0,0.0
LOAN_002,PAY_00024,2024-02-23,217.3913043478261,46.492360401313825,5.0,268.88366474913994,0.0,0.0
LOAN_002,PAY_00025,2024-03-24,217.3913043478261,46.492360401313825,5.0,268.88366474913994,0.0,0.0
LOAN_002,PAY_00026,2024-04-23,217.3913043478261,46.492360401313825,5.0,268.88366474913994,0.0,0.0
LOAN_002,PAY_00027,2024-05-23,217.3913043478261,46.492360401313825,5.0,268.88366474913994,0.0,0.0
LOAN_002,PAY_00028,2024-06-22,217.3913043478261,46.492360401313825,5.0,268.88366474913994,0.0,0.0
LOAN_003,PAY_00029,2021-06-11,1666.6666666666667,193.22525641873665,5.0,1864.8919230854035,0.0,0.0
LOAN_003,PAY_00030,2021-07-11,1666.6666666666667,193.22525641873665,5.0,1864.8919230854035,0.0,0.0
LOAN_003,PAY_00031,2021-09-11,1666.6666666666667,193.22525641873665,5.0,1864.8919230854035,0.0,0.0
LOAN_003,PAY_00032,2021-10-18,1666.6666666666667,193.22525641873665,5.0,1864.8919230854035,0.0,0.0
LOAN_003,PAY_00033,2021-10-09,1666.6666666666667,193.22525641873665,5.0,1864.8919230854035,0.0,0.0
LOAN_003,PAY_00034,2021-11-30,1666.6666666666667,193.22525641873665,5.0,1864.8919230854035,0.0,0.0
LOAN_003,PAY_00035,2021-12-08,1666.6666666666667,193.22525641873665,5.0,1864.8919230854035,0.0,0.0
LOAN_003,PAY_00036,2022-01-07,1666.6666666666667,193.22525641873665,5.0,1864.8919230854035,0.0,0.0
LOAN_004,PAY_00037,2022-01-01,416.6666666666667,57.204792099966774,5.0,478.87145876663345,0.0,0.0
LOAN_004,PAY_00038,2022-01-31,416.6666666666667,57.204792099966774,5.0,478.87145876663345,0.0,0.0
LOAN_004,PAY_00039,2022-03-02,416.6666666666667,57.204792099966774,5.0,478.87145876663345,0.0,0.0
LOAN_004,PAY_00040,2022-04-01,416.6666666666667,57.204792099966774,5.0,478.87145876663345,0.0,0.0
LOAN_004,PAY_00041,2022-05-01,416.6666666666667,57.204792099966774,5.0,478.87145876663345,0.0,0.0
LOAN_004,PAY_00042,2022-05-31,416.6666666666667,57.204792099966774,5.0,478.87145876663345,0.0,0.0
LOAN_004,PAY_00043,2022-06-30,416.6666666666667,57.204792099966774,5.0,478.87145876663345,0.0,0.0
LOAN_005,PAY_00044,2022-07-13,208.33333333333334,33.36555860501458,5.0,246.6988919383479,0.0,0.0
LOAN_005,PAY_00045,2022-08-12,208.33333333333334,33.36555860501458,5.0,246.6988919383479,0.0,0.0
LOAN_005,PAY_00046,2022-09-11,208.33333333333334,33.36555860501458,5.0,246.6988919383479,0.0,0.0
LOAN_005,PAY_00047,2022-10-11,208.33333333333334,33.36555860501458,5.0,246.6988919383479,0.0,0.0
LOAN_005,PAY_00048,2022-11-10,208.33333333333334,33.36555860501458,5.0,246.6988919383479,0.0,0.0
LOAN_005,PAY_00049,2022-12-10,208.33333333333334,33.36555860501458,5.0,246.6988919383479,0.0,0.0
LOAN_006,PAY_00050,2021-09-30,416.6666666666667,37.648398769867775,5.0,459.31506543653444,0.0,0.0
LOAN_006,PAY_00051,2021-10-30,416.6666666666667,37.648398769867775,5.0,459.31506543653444,0.0,0.0
LOAN_006,PAY_00052,2021-11-29,416.6666666666667,37.648398769867775,5.0,459.31506543653444,0.0,0.0
LOAN_006,PAY_00053,2021-12-29,416.6666666666667,37.648398769867775,5.0,459.31506543653444,0.0,0.0
LOAN_006,PAY_00054,2022-01-28,416.6666666666667,37.648398769867775,5.0,459.31506543653444,0.0,0.0
LOAN_007,PAY_00055,2022-10-26,416.6666666666667,128.18950857872412,5.0,549.8561752453908,0.0,0.0
LOAN_007,PAY_00056,2022-11-25,416.6666666666667,128.18950857872412,5.0,549.8561752453908,0.0,0.0
LOAN_007,PAY_00057,2022-12-25,416.6666666666667,128.18950857872412,5.0,549.8561752453908,0.0,0.0
LOAN_007,PAY_00058,2023-01-24,416.6666666666667,128.18950857872412,5.0,549.8561752453908,0.0,0.0
LOAN_007,PAY_00059,2023-02-23,416.6666666666667,128.18950857872412,5.0,549.8561752453908,0.0,0.0
LOAN_007,PAY_00060,2023-03-25,416.6666666666667,128.18950857872412,5.0,549.8561752453908,0.0,0.0
LOAN_007,PAY_00061,2023-04-24,416.6666666666667,128.18950857872412,5.0,549.8561752453908,0.0,0.0
LOAN_007,PAY_00062,2023-05-24,416.6666666666667,128.18950857872412,5.0,549.8561752453908,0.0,0.0
LOAN_007,PAY_00063,2023-06-23,416.6666666666667,128.18950857872412,5.0,549.8561752453908,0.0,0.0
LOAN_007,PAY_00064,2023-07-23,416.6666666666667,128.18950857872412,5.0,549.8561752453908,0.0,0.0
LOAN_007,PAY_00065,2023-08-22,416.6666666666667,128.18950857872412,5.0,549.8561752453908,0.0,0.0
LOAN_007,PAY_00066,2023-11-04,416.6666666666667,128.18950857872412,5.0,549.8561752453908,0.0,0.0
LOAN_007,PAY_00067,2023-10-21,416.6666666666667,128.18950857872412,5.0,549.8561752453908,0.0,0.0
LOAN_007,PAY_00068,2023-11-20,416.6666666666667,128.18950857872412,5.0,549.8561752453908,0.0,0.0
LOAN_007,PAY_00069,2023-12-30,416.6666666666667,128.18950857872412,5.0,549.8561752453908,0.0,0.0
LOAN_007,PAY_00070,2024-01-19,416.6666666666667,128.18950857872412,5.0,549.8561752453908,0.0,0.0
LOAN_007,PAY_00071,2024-02-18,416.6666666666667,128.18950857872412,5.0,549.8561752453908,0.0,0.0
LOAN_007,PAY_00072,2024-03-19,416.6666666666667,128.18950857872412,5.0,549.8561752453908,0.0,0.0
LOAN_007,PAY_00073,2024-04-18,416.6666666666667,128.18950857872412,5.0,549.8561752453908,0.0,0.0
LOAN_007,PAY_00074,2024-05-18,416.6666666666667,128.18950857872412,5.0,549.8561752453908,0.0,0.0
LOAN_007,PAY_00075,2024-06-17,416.6666666666667,128.18950857872412,5.0,549.8561752453908,0.0,0.0
LOAN_008,PAY_00076,2023-02-03,217.3913043478261,49.47120936026979,5.0,271.8625137080959,0.0,0.0
LOAN_008,PAY_00077,2023-01-30,217.3913043478261,49.47120936026979,5.0,271.8625137080959,0.0,0.0
LOAN_008,PAY_00078,2023-03-01,217.3913043478261,49.47120936026979,5.0,271.8625137080959,0.0,0.0
LOAN_008,PAY_00079,2023-03-31,217.3913043478261,49.47120936026979,5.0,271.8625137080959,0.0,0.0
LOAN_008,PAY_00080,2023-04-30,217.3913043478261,49.47120936026979,5.0,271.8625137080959,0.0,0.0
LOAN_008,PAY_00081,2023-05-30,217.3913043478261,49.47120936026979,5.0,271.8625137080959,0.0,0.0
LOAN_008,PAY_00082,2023-06-29,217.3913043478261,49.47120936026979,5.0,271.8625137080959,0.0,0.0
LOAN_008,PAY_00083,2023-07-29,217.3913043478261,49.47120936026979,5.0,271.8625137080959,0.0,0.0
LOAN_008,PAY_00084,2023-08-28,217.3913043478261,49.47120936026979,5.0,271.8625137080959,0.0,0.0
LOAN_008,PAY_00085,2023-09-27,217.3913043478261,49.47120936026979,5.0,271.8625137080959,0.0,0.0
LOAN_008,PAY_00086,2023-11-11,217.3913043478261,49.47120936026979,5.0,271.8625137080959,0.0,0.0
LOAN_008,PAY_00087,2023-11-26,217.3913043478261,49.47120936026979,5.0,271.8625137080959,0.0,0.0
LOAN_009,PAY_00088,2021-02-23,1666.6666666666667,155.31092878030623,5.0,1826.977595446973,0.0,0.0
LOAN_009,PAY_00089,2021-03-25,1666.6666666666667,155.31092878030623,5.0,1826.977595446973,0.0,0.0
LOAN_009,PAY_00090,2021-04-24,1666.6666666666667,155.31092878030623,5.0,1826.977595446973,0.0,0.0
LOAN_009,PAY_00091,2021-05-24,1666.6666666666667,155.31092878030623,5.0,1826.977595446973,0.0,0.0
LOAN_009,PAY_00092,2021-06-23,1666.6666666666667,155.31092878030623,5.0,1826.977595446973,0.0,0.0
LOAN_009,PAY_00093,2021-07-23,1666.6666666666667,155.31092878030623,5.0,1826.977595446973,0.0,0.0
LOAN_009,PAY_00094,2021-08-22,1666.6666666666667,155.31092878030623,5.0,1826.977595446973,0.0,0.0
LOAN_009,PAY_00095,2021-09-21,1666.6666666666667,155.31092878030623,5.0,1826.977595446973,0.0,0.0
LOAN_009,PAY_00096,2021-11-25,1666.6666666666667,155.31092878030623,5.0,1826.977595446973,0.0,0.0
LOAN_010,PAY_00097,2021-02-19,416.6666666666667,82.47283955698778,5.0,504.13950622365445,0.0,0.0
LOAN_010,PAY_00098,2021-03-21,416.6666666666667,82.47283955698778,5.0,504.13950622365445,0.0,0.0
LOAN_010,PAY_00099,2021-04-20,416.6666666666667,82.47283955698778,5.0,504.13950622365445,0.0,0.0
LOAN_010,PAY_00100,2021-05-20,416.6666666666667,82.47283955698778,5.0,504.13950622365445,0.0,0.0
LOAN_010,PAY_00101,2021-06-19,416.6666666666667,82.47283955698778,5.0,504.13950622365445,0.0,0.0
LOAN_010,PAY_00102,2021-07-19,416.6666666666667,82.47283955698778,5.0,504.13950622365445,0.0,0.0
LOAN_010,PAY_00103,2021-08-18,416.6666666666667,82.47283955698778,5.0,504.13950622365445,0.0,0.0
LOAN_010,PAY_00104,2021-10-29,416.6666666666667,82.47283955698778,5.0,504.13950622365445,0.0,0.0
LOAN_010,PAY_00105,2021-10-17,416.6666666666667,82.47283955698778,5.0,504.13950622365445,0.0,0.0
LOAN_010,PAY_00106,2021-11-16,416.6666666666667,82.47283955698778,5.0,504.13950622365445,0.0,0.0
LOAN_010,PAY_00107,2022-01-23,416.6666666666667,82.47283955698778,5.0,504.13950622365445,0.0,0.0
LOAN_011,PAY_00108,2022-03-28,625.0,197.18570779971034,5.0,827.1857077997104,0.0,0.0
LOAN_011,PAY_00109,2022-04-27,625.0,197.18570779971034,5.0,827.1857077997104,0.0,0.0
LOAN_011,PAY_00110,2022-05-27,625.0,197.18570779971034,5.0,827.1857077997104,0.0,0.0
LOAN_011,PAY_00111,2022-06-26,625.0,197.18570779971034,5.0,827.1857077997104,0.0,0.0
LOAN_012,PAY_00112,2022-01-19,416.6666666666667,138.94320807252734,5.0,560.6098747391941,0.0,0.0
LOAN_012,PAY_00113,2022-03-25,416.6666666666667,138.94320807252734,5.0,560.6098747391941,0.0,0.0
LOAN_012,PAY_00114,2022-03-20,416.6666666666667,138.94320807252734,5.0,560.6098747391941,0.0,0.0
LOAN_012,PAY_00115,2022-04-19,416.6666666666667,138.94320807252734,5.0,560.6098747391941,0.0,0.0
LOAN_012,PAY_00116,2022-05-19,416.6666666666667,138.94320807252734,5.0,560.6098747391941,0.0,0.0
LOAN_012,PAY_00117,2022-06-18,416.6666666666667,138.94320807252734,5.0,560.6098747391941,0.0,0.0
LOAN_012,PAY_00118,2022-07-18,416.6666666666667,138.94320807252734,5.0,560.6098747391941,0.0,0.0
LOAN_012,PAY_00119,2022-08-17,416.6666666666667,138.94320807252734,5.0,560.6098747391941,0.0,0.0
LOAN_012,PAY_00120,2022-09-16,416.6666666666667,138.94320807252734,5.0,560.6098747391941,0.0,0.0
LOAN_012,PAY_00121,2022-10-16,416.6666666666667,138.94320807252734,5.0,560.6098747391941,0.0,0.0
LOAN_012,PAY_00122,2022-11-15,416.6666666666667,138.94320807252734,5.0,560.6098747391941,0.0,0.0
LOAN_012,PAY_00123,2023-01-23,416.6666666666667,138.94320807252734,5.0,560.6098747391941,0.0,0.0
LOAN_012,PAY_00124,2023-01-14,416.6666666666667,138.94320807252734,5.0,560.6098747391941,0.0,0.0
LOAN_012,PAY_00125,2023-02-13,416.6666666666667,138.94320807252734,5.0,560.6098747391941,0.0,0.0
LOAN_012,PAY_00126,2023-03-15,416.6666666666667,138.94320807252734,5.0,560.6098747391941,0.0,0.0
LOAN_012,PAY_00127,2023-04-14,416.6666666666667,138.94320807252734,5.0,560.6098747391941,0.0,0.0
LOAN_013,PAY_00128,2022-07-07,208.33333333333334,35.452035192389665,5.0,248.78536852572302,0.0,0.0
LOAN_014,PAY_00129,2022-09-13,208.33333333333334,67.34524424579608,5.0,280.6785775791294,0.0,0.0
LOAN_014,PAY_00130,2022-11-07,208.33333333333334,67.34524424579608,5.0,280.6785775791294,0.0,0.0
LOAN_014,PAY_00131,2022-11-12,208.33333333333334,67.34524424579608,5.0,280.6785775791294,0.0,0.0
LOAN_014,PAY_00132,2022-12-12,208.33333333333334,67.34524424579608,5.0,280.6785775791294,0.0,0.0
LOAN_014,PAY_00133,2023-01-11,208.33333333333334,67.34524424579608,5.0,280.6785775791294,0.0,0.0
LOAN_014,PAY_00134,2023-02-10,208.33333333333334,67.34524424579608,5.0,280.6785775791294,0.0,0.0
LOAN_014,PAY_00135,2023-03-12,208.33333333333334,67.34524424579608,5.0,280.6785775791294,0.0,0.0
LOAN_014,PAY_00136,2023-04-11,208.33333333333334,67.34524424579608,5.0,280.6785775791294,0.0,0.0
LOAN_014,PAY_00137,2023-05-11,208.33333333333334,67.34524424579608,5.0,280.6785775791294,0.0,0.0
LOAN_014,PAY_00138,2023-06-10,208.33333333333334,67.34524424579608,5.0,280.6785775791294,0.0,0.0
LOAN_014,PAY_00139,2023-07-10,208.33333333333334,67.34524424579608,5.0,280.6785775791294,0.0,0.0
LOAN_014,PAY_00140,2023-08-09,208.33333333333334,67.34524424579608,5.0,280.6785775791294,0.0,0.0
LOAN_014,PAY_00141,2023-09-08,208.33333333333334,67.34524424579608,5.0,280.6785775791294,0.0,0.0
LOAN_014,PAY_00142,2023-10-08,208.33333333333334,67.34524424579608,5.0,280.6785775791294,0.0,0.0
LOAN_014,PAY_00143,2023-11-07,208.33333333333334,67.34524424579608,5.0,280.6785775791294,0.0,0.0
LOAN_014,PAY_00144,2023-12-07,208.33333333333334,67.34524424579608,5.0,280.6785775791294,0.0,0.0
LOAN_014,PAY_00145,2024-01-06,208.33333333333334,67.34524424579608,5.0,280.6785775791294,0.0,0.0
LOAN_014,PAY_00146,2024-02-05,208.33333333333334,67.34524424579608,5.0,280.6785775791294,0.0,0.0
LOAN_014,PAY_00147,2024-03-06,208.33333333333334,67.34524424579608,5.0,280.6785775791294,0.0,0.0
LOAN_014,PAY_00148,2024-04-05,208.33333333333334,67.34524424579608,5.0,280.6785775791294,0.0,0.0
LOAN_014,PAY_00149,2024-05-05,208.33333333333334,67.34524424579608,5.0,280.6785775791294,0.0,0.0
LOAN_014,PAY_00150,2024-06-04,208.33333333333334,67.34524424579608,5.0,280.6785775791294,0.0,0.0
LOAN_014,PAY_00151,2024-07-04,208.33333333333334,67.34524424579608,5.0,280.6785775791294,0.0,0.0
LOAN_014,PAY_00152,2024-08-03,208.33333333333334,67.34524424579608,5.0,280.6785775791294,0.0,0.0
LOAN_015,PAY_00153,2021-03-16,1666.6666666666667,199.72233737731517,5.0,1871.389004043982,0.0,0.0
LOAN_016,PAY_00154,2021-11-17,1250.0,136.160824621721,5.0,1391.160824621721,0.0,0.0
LOAN_016,PAY_00155,2021-11-16,1250.0,136.160824621721,5.0,1391.160824621721,0.0,0.0
LOAN_016,PAY_00156,2021-12-16,1250.0,136.160824621721,5.0,1391.160824621721,0.0,0.0
LOAN_016,PAY_00157,2022-01-15,1250.0,136.160824621721,5.0,1391.160824621721,0.0,0.0
LOAN_016,PAY_00158,2022-02-14,1250.0,136.160824621721,5.0,1391.160824621721,0.0,0.0
LOAN_016,PAY_00159,2022-03-16,1250.0,136.160824621721,5.0,1391.160824621721,0.0,0.0
LOAN_016,PAY_00160,2022-04-15,1250.0,136.160824621721,5.0,1391.160824621721,0.0,0.0
LOAN_016,PAY_00161,2022-05-15,1250.0,136.160824621721,5.0,1391.160824621721,0.0,0.0
LOAN_016,PAY_00162,2022-06-14,1250.0,136.160824621721,5.0,1391.160824621721,0.0,0.0
LOAN_017,PAY_00163,2022-12-19,833.3333333333334,149.65715510149408,5.0,987.9904884348275,0.0,0.0
LOAN_018,PAY_00164,2022-05-20,833.3333333333334,285.0281375444959,5.0,1123.3614708778293,0.0,0.0
LOAN_018,PAY_00165,2022-06-19,833.3333333333334,285.0281375444959,5.0,1123.3614708778293,0.0,0.0
LOAN_018,PAY_00166,2022-07-19,833.3333333333334,285.0281375444959,5.0,1123.3614708778293,0.0,0.0
LOAN_018,PAY_00167,2022-08-18,833.3333333333334,285.0281375444959,5.0,1123.3614708778293,0.0,0.0
LOAN_018,PAY_00168,2022-09-17,833.3333333333334,285.0281375444959,5.0,1123.3614708778293,0.0,0.0
LOAN_018,PAY_00169,2022-10-17,833.3333333333334,285.0281375444959,5.0,1123.3614708778293,0.0,0.0
LOAN_018,PAY_00170,2022-11-29,833.3333333333334,285.0281375444959,5.0,1123.3614708778293,0.0,0.0
LOAN_018,PAY_00171,2022-12-16,833.3333333333334,285.0281375444959,5.0,1123.3614708778293,0.0,0.0
LOAN_018,PAY_00172,2023-01-15,833.3333333333334,285.0281375444959,5.0,1123.3614708778293,0.0,0.0
LOAN_018,PAY_00173,2023-02-14,833.3333333333334,285.0281375444959,5.0,1123.3614708778293,0.0,0.0
LOAN_018,PAY_00174,2023-03-16,833.3333333333334,285.0281375444959,5.0,1123.3614708778293,0.0,0.0
LOAN_018,PAY_00175,2023-04-15,833.3333333333334,285.0281375444959,5.0,1123.3614708778293,0.0,0.0
LOAN_018,PAY_00176,2023-05-15,833.3333333333334,285.0281375444959,5.0,1123.3614708778293,0.0,0.0
LOAN_018,PAY_00177,2023-06-14,833.3333333333334,285.0281375444959,5.0,1123.3614708778293,0.0,0.0
LOAN_019,PAY_00178,2023-01-23,833.3333333333334,246.53910220163962,5.0,1084.872435534973,0.0,0.0
LOAN_019,PAY_00179,2023-03-16,833.3333333333334,246.53910220163962,5.0,1084.872435534973,0.0,0.0
LOAN_019,PAY_00180,2023-03-24,833.3333333333334,246.53910220163962,5.0,1084.872435534973,0.0,0.0
LOAN_019,PAY_00181,2023-04-23,833.3333333333334,246.53910220163962,5.0,1084.872435534973,0.0,0.0
LOAN_019,PAY_00182,2023-05-23,833.3333333333334,246.53910220163962,5.0,1084.872435534973,0.0,0.0
LOAN_019,PAY_00183,2023-06-22,833.3333333333334,246.53910220163962,5.0,1084.872435534973,0.0,0.0
LOAN_019,PAY_00184,2023-08-19,833.3333333333334,246.53910220163962,5.0,1084.872435534973,0.0,0.0
LOAN_019,PAY_00185,2023-08-21,833.3333333333334,246.53910220163962,5.0,1084.872435534973,0.0,0.0
LOAN_019,PAY_00186,2023-09-20,833.3333333333334,246.53910220163962,5.0,1084.872435534973,0.0,0.0
LOAN_019,PAY_00187,2023-10-20,833.3333333333334,246.53910220163962,5.0,1084.872435534973,0.0,0.0
LOAN_019,PAY_00188,2023-11-19,833.3333333333334,246.53910220163962,5.0,1084.872435534973,0.0,0.0
LOAN_019,PAY_00189,2023-12-19,833.3333333333334,246.53910220163962,5.0,1084.872435534973,0.0,0.0
LOAN_019,PAY_00190,2024-01-18,833.3333333333334,246.53910220163962,5.0,1084.872435534973,0.0,0.0
LOAN_019,PAY_00191,2024-02-17,833.3333333333334,246.53910220163962,5.0,1084.872435534973,0.0,0.0
LOAN_019,PAY_00192,2024-03-18,833.3333333333334,246.53910220163962,5.0,1084.872435534973,0.0,0.0
LOAN_019,PAY_00193,2024-04-17,833.3333333333334,246.53910220163962,5.0,1084.872435534973,0.0,0.0
LOAN_019,PAY_00194,2024-05-17,833.3333333333334,246.53910220163962,5.0,1084.872435534973,0.0,0.0
LOAN_019,PAY_00195,2024-06-16,833.3333333333334,246.53910220163962,5.0,1084.872435534973,0.0,0.0
LOAN_019,PAY_00196,2024-07-16,833.3333333333334,246.53910220163962,5.0,1084.872435534973,0.0,0.0
LOAN_020,PAY_00197,2021-02-25,1250.0,210.45928958116747,5.0,1465.4592895811675,0.0,0.0
LOAN_020,PAY_00198,2021-03-27,1250.0,210.45928958116747,5.0,1465.4592895811675,0.0,0.0
LOAN_020,PAY_00199,2021-04-26,1250.0,210.45928958116747,5.0,1465.4592895811675,0.0,0.0
LOAN_020,PAY_00200,2021-05-26,1250.0,210.45928958116747,5.0,1465.4592895811675,0.0,0.0
LOAN_020,PAY_00201,2021-06-25,1250.0,210.45928958116747,5.0,1465.4592895811675,0.0,0.0
LOAN_020,PAY_00202,2021-07-25,1250.0,210.45928958116747,5.0,1465.4592895811675,0.0,0.0
LOAN_021,PAY_00203,2022-01-02,1250.0,133.90327088978734,5.0,1388.9032708897873,0.0,0.0
LOAN_021,PAY_00204,2022-02-01,1250.0,133.90327088978734,5.0,1388.9032708897873,0.0,0.0
LOAN_021,PAY_00205,2022-03-03,1250.0,133.90327088978734,5.0,1388.9032708897873,0.0,0.0
LOAN_021,PAY_00206,2022-04-02,1250.0,133.90327088978734,5.0,1388.9032708897873,0.0,0.0
LOAN_021,PAY_00207,2022-05-02,1250.0,133.90327088978734,5.0,1388.9032708897873,0.0,0.0
LOAN_021,PAY_00208,2022-06-01,1250.0,133.90327088978734,5.0,1388.9032708897873,0.0,0.0
LOAN_022,PAY_00209,2023-01-10,416.6666666666667,145.96877923120226,5.0,567.635445897869,0.0,0.0
LOAN_022,PAY_00210,2023-02-09,416.6666666666667,145.96877923120226,5.0,567.635445897869,0.0,0.0
LOAN_022,PAY_00211,2023-03-11,416.6666666666667,145.96877923120226,5.0,567.635445897869,0.0,0.0
LOAN_022,PAY_00212,2023-04-10,416.6666666666667,145.96877923120226,5.0,567.635445897869,0.0,0.0
LOAN_022,PAY_00213,2023-05-10,416.6666666666667,145.96877923120226,5.0,567.635445897869,0.0,0.0
LOAN_022,PAY_00214,2023-06-19,416.6666666666667,145.96877923120226,5.0,567.635445897869,0.0,0.0
LOAN_022,PAY_00215,2023-07-09,416.6666666666667,145.96877923120226,5.0,567.635445897869,0.0,0.0
LOAN_022,PAY_00216,2023-08-08,416.6666666666667,145.96877923120226,5.0,567.635445897869,0.0,0.0
LOAN_022,PAY_00217,2023-09-07,416.6666666666667,145.96877923120226,5.0,567.635445897869,0.0,0.0
LOAN_022,PAY_00218,2023-10-07,416.6666666666667,145.96877923120226,5.0,567.635445897869,0.0,0.0
LOAN_022,PAY_00219,2023-11-06,416.6666666666667,145.96877923120226,5.0,567.635445897869,0.0,0.0
LOAN_022,PAY_00220,2023-12-06,416.6666666666667,145.96877923120226,5.0,567.635445897869,0.0,0.0
LOAN_022,PAY_00221,2024-01-05,416.6666666666667,145.96877923120226,5.0,567.635445897869,0.0,0.0
LOAN_022,PAY_00222,2024-02-04,416.6666666666667,145.96877923120226,5.0,567.635445897869,0.0,0.0
LOAN_022,PAY_00223,2024-03-05,416.6666666666667,145.96877923120226,5.0,567.635445897869,0.0,0.0
LOAN_022,PAY_00224,2024-04-04,416.6666666666667,145.96877923120226,5.0,567.635445897869,0.0,0.0
LOAN_022,PAY_00225,2024-05-04,416.6666666666667,145.96877923120226,5.0,567.635445897869,0.0,0.0
LOAN_022,PAY_00226,2024-06-03,416.6666666666667,145.96877923120226,5.0,567.635445897869,0.0,0.0
LOAN_023,PAY_00227,2022-05-09,833.3333333333334,240.29161203726218,5.0,1078.6249453705955,0.0,0.0
LOAN_023,PAY_00228,2022-06-08,833.3333333333334,240.29161203726218,5.0,1078.6249453705955,0.0,0.0
LOAN_023,PAY_00229,2022-07-08,833.3333333333334,240.29161203726218,5.0,1078.6249453705955,0.0,0.0
LOAN_023,PAY_00230,2022-08-07,833.3333333333334,240.29161203726218,5.0,1078.6249453705955,0.0,0.0
LOAN_023,PAY_00231,2022-09-06,833.3333333333334,240.29161203726218,5.0,1078.6249453705955,0.0,0.0
LOAN_023,PAY_00232,2022-10-06,833.3333333333334,240.29161203726218,5.0,1078.6249453705955,0.0,0.0
LOAN_023,PAY_00233,2022-11-05,833.3333333333334,240.29161203726218,5.0,1078.6249453705955,0.0,0.0
LOAN_023,PAY_00234,2022-12-05,833.3333333333334,240.29161203726218,5.0,1078.6249453705955,0.0,0.0
LOAN_023,PAY_00235,2023-01-04,833.3333333333334,240.29161203726218,5.0,1078.6249453705955,0.0,0.0
LOAN_023,PAY_00236,2023-02-03,833.3333333333334,240.29161203726218,5.0,1078.6249453705955,0.0,0.0
LOAN_023,PAY_00237,2023-03-05,833.3333333333334,240.29161203726218,5.0,1078.6249453705955,0.0,0.0
LOAN_023,PAY_00238,2023-04-04,833.3333333333334,240.29161203726218,5.0,1078.6249453705955,0.0,0.0
LOAN_023,PAY_00239,2023-05-04,833.3333333333334,240.29161203726218,5.0,1078.6249453705955,0.0,0.0
LOAN_023,PAY_00240,2023-06-03,833.3333333333334,240.29161203726218,5.0,1078.6249453705955,0.0,0.0
LOAN_023,PAY_00241,2023-07-03,833.3333333333334,240.29161203726218,5.0,1078.6249453705955,0.0,0.0
LOAN_023,PAY_00242,2023-08-02,833.3333333333334,240.29161203726218,5.0,1078.6249453705955,0.0,0.0
LOAN_023,PAY_00243,2023-09-01,833.3333333333334,240.29161203726218,5.0,1078.6249453705955,0.0,0.0
LOAN_023,PAY_00244,2023-10-01,833.3333333333334,240.29161203726218,5.0,1078.6249453705955,0.0,0.0
